longitude,latitude,radius_km
125.04022718123466,48.98645508266039,300.0
125.10303238038857,49.00920831488429,300.0
125.16648903289412,49.031205145016834,300.0
125.23057585707352,49.05243786796666,300.0
125.29527126324321,49.07289903563742,300.0
125.36055336292283,49.09258146064742,300.0
125.42639997832897,49.111478219936565,300.0
125.49278865214751,49.129582658257256,300.0
125.55969665757705,49.14688839154531,300.0
125.62710100863626,49.163389310167695,300.0
125.69497847072645,49.17907958204352,300.0
125.76330557144138,49.19395365563518,300.0
125.83205861161464,49.208006262806244,300.0
125.90121367659532,49.221232421543334,300.0
125.97074664774217,49.23362743853879,300.0
126.04063321412534,49.24518691163156,300.0
126.11084888442517,49.25590673210346,300.0
126.18136899901691,49.265783086828506,300.0
126.2521687422292,49.274812460272685,300.0
126.3232231547651,49.28299163634225,300.0
126.39450714627267,49.29031770007826,300.0
126.46599550805298,49.29678803919555,300.0
126.53766292589232,49.30240034546438,300.0
126.60948399300571,49.30715261593334,300.0
126.68143322307823,49.31104315399196,300.0
126.7534850633904,49.31407057027182,300.0
126.82561390801428,49.31623378338537,300.0
126.8977941110658,49.31753202050133,300.0
