alarm_time_fraction,miss_rate
0.0,1.0
0.0912956478239119,0.9090909090909092
0.1230615307653826,0.9090909090909092
0.2143571785892946,0.6363636363636364
0.304152076038019,0.3636363636363636
0.3954477238619309,0.3636363636363636
0.475487743871936,0.0
0.4784892446223112,0.0
0.496248124062031,0.0
0.587543771885943,0.0
0.6513256628314157,0.0
0.7293646823411706,0.0
0.7538769384692346,0.0
0.803151575787894,0.0
1.0,0.0
