alarm_time_fraction,miss_rate
0.0,1.0
0.09129564782391196,0.9090909090909091
0.12306153076538269,0.9090909090909091
0.21435717858929465,0.6363636363636364
0.304152076038019,0.36363636363636365
0.39544772386193094,0.36363636363636365
0.475487743871936,0.0
0.4784892446223112,0.0
0.496248124062031,0.0
0.587543771885943,0.0
0.6513256628314157,0.0
0.7293646823411706,0.0
0.7538769384692346,0.0
0.803151575787894,0.0
1.0,0.0
